F87A  A9 7F               A:FF X:33 Y:C2 SR:A5 SP:F9 CYC:6917
F87C  60                  A:7F X:33 Y:C2 SR:25 SP:F9 CYC:6919
D68B  6D 78 06            A:7F X:33 Y:C2 SR:25 SP:FB CYC:6925
D68E  20 7D F8            A:00 X:33 Y:C2 SR:27 SP:FB CYC:6929
F87D  D0 07               A:00 X:33 Y:C2 SR:27 SP:F9 CYC:6935
F87F  30 05               A:00 X:33 Y:C2 SR:27 SP:F9 CYC:6937
F881  70 03               A:00 X:33 Y:C2 SR:27 SP:F9 CYC:6939
F883  90 01               A:00 X:33 Y:C2 SR:27 SP:F9 CYC:6941
F885  60                  A:00 X:33 Y:C2 SR:27 SP:F9 CYC:6943
D691  C8                  A:00 X:33 Y:C2 SR:27 SP:FB CYC:6949
D692  A9 40               A:00 X:33 Y:C3 SR:A5 SP:FB CYC:6951
D694  8D 78 06            A:40 X:33 Y:C3 SR:25 SP:FB CYC:6953
D697  20 89 F8            A:40 X:33 Y:C3 SR:25 SP:FB CYC:6957
F889  24 01               A:40 X:33 Y:C3 SR:25 SP:F9 CYC:6963
F88B  A9 40               A:40 X:33 Y:C3 SR:E5 SP:F9 CYC:6966
F88D  60                  A:40 X:33 Y:C3 SR:65 SP:F9 CYC:6968
D69A  CD 78 06            A:40 X:33 Y:C3 SR:65 SP:FB CYC:6974
D69D  20 8E F8            A:40 X:33 Y:C3 SR:67 SP:FB CYC:6978
F88E  30 07               A:40 X:33 Y:C3 SR:67 SP:F9 CYC:6984
F890  90 05               A:40 X:33 Y:C3 SR:67 SP:F9 CYC:6986
F892  D0 03               A:40 X:33 Y:C3 SR:67 SP:F9 CYC:6988
F894  50 01               A:40 X:33 Y:C3 SR:67 SP:F9 CYC:6990
F896  60                  A:40 X:33 Y:C3 SR:67 SP:F9 CYC:6992
D6A0  C8                  A:40 X:33 Y:C3 SR:67 SP:FB CYC:6998
D6A1  48                  A:40 X:33 Y:C4 SR:E5 SP:FB CYC:7000
D6A2  A9 3F               A:40 X:33 Y:C4 SR:E5 SP:FA CYC:7003
D6A4  8D 78 06            A:3F X:33 Y:C4 SR:65 SP:FA CYC:7005
D6A7  68                  A:3F X:33 Y:C4 SR:65 SP:FA CYC:7009
D6A8  20 9A F8            A:40 X:33 Y:C4 SR:65 SP:FB CYC:7013
F89A  B8                  A:40 X:33 Y:C4 SR:65 SP:F9 CYC:7019
F89B  60                  A:40 X:33 Y:C4 SR:25 SP:F9 CYC:7021
D6AB  CD 78 06            A:40 X:33 Y:C4 SR:25 SP:FB CYC:7027
D6AE  20 9C F8            A:40 X:33 Y:C4 SR:25 SP:FB CYC:7031
F89C  F0 07               A:40 X:33 Y:C4 SR:25 SP:F9 CYC:7037
F89E  30 05               A:40 X:33 Y:C4 SR:25 SP:F9 CYC:7039
F8A0  90 03               A:40 X:33 Y:C4 SR:25 SP:F9 CYC:7041
F8A2  70 01               A:40 X:33 Y:C4 SR:25 SP:F9 CYC:7043
F8A4  60                  A:40 X:33 Y:C4 SR:25 SP:F9 CYC:7045
D6B1  C8                  A:40 X:33 Y:C4 SR:25 SP:FB CYC:7051
D6B2  48                  A:40 X:33 Y:C5 SR:A5 SP:FB CYC:7053
D6B3  A9 41               A:40 X:33 Y:C5 SR:A5 SP:FA CYC:7056
D6B5  8D 78 06            A:41 X:33 Y:C5 SR:25 SP:FA CYC:7058
D6B8  68                  A:41 X:33 Y:C5 SR:25 SP:FA CYC:7062
D6B9  CD 78 06            A:40 X:33 Y:C5 SR:25 SP:FB CYC:7066
D6BC  20 A8 F8            A:40 X:33 Y:C5 SR:A4 SP:FB CYC:7070
F8A8  F0 05               A:40 X:33 Y:C5 SR:A4 SP:F9 CYC:7076
F8AA  10 03               A:40 X:33 Y:C5 SR:A4 SP:F9 CYC:7078
F8AC  10 01               A:40 X:33 Y:C5 SR:A4 SP:F9 CYC:7080
F8AE  60                  A:40 X:33 Y:C5 SR:A4 SP:F9 CYC:7082
D6BF  C8                  A:40 X:33 Y:C5 SR:A4 SP:FB CYC:7088
D6C0  48                  A:40 X:33 Y:C6 SR:A4 SP:FB CYC:7090
D6C1  A9 00               A:40 X:33 Y:C6 SR:A4 SP:FA CYC:7093
D6C3  8D 78 06            A:00 X:33 Y:C6 SR:26 SP:FA CYC:7095
D6C6  68                  A:00 X:33 Y:C6 SR:26 SP:FA CYC:7099
D6C7  20 B2 F8            A:40 X:33 Y:C6 SR:24 SP:FB CYC:7103
F8B2  A9 80               A:40 X:33 Y:C6 SR:24 SP:F9 CYC:7109
F8B4  60                  A:80 X:33 Y:C6 SR:A4 SP:F9 CYC:7111
D6CA  CD 78 06            A:80 X:33 Y:C6 SR:A4 SP:FB CYC:7117
D6CD  20 B5 F8            A:80 X:33 Y:C6 SR:A5 SP:FB CYC:7121
F8B5  F0 05               A:80 X:33 Y:C6 SR:A5 SP:F9 CYC:7127
F8B7  10 03               A:80 X:33 Y:C6 SR:A5 SP:F9 CYC:7129
F8B9  90 01               A:80 X:33 Y:C6 SR:A5 SP:F9 CYC:7131
F8BB  60                  A:80 X:33 Y:C6 SR:A5 SP:F9 CYC:7133
D6D0  C8                  A:80 X:33 Y:C6 SR:A5 SP:FB CYC:7139
D6D1  48                  A:80 X:33 Y:C7 SR:A5 SP:FB CYC:7141
D6D2  A9 80               A:80 X:33 Y:C7 SR:A5 SP:FA CYC:7144
D6D4  8D 78 06            A:80 X:33 Y:C7 SR:A5 SP:FA CYC:7146
D6D7  68                  A:80 X:33 Y:C7 SR:A5 SP:FA CYC:7150
D6D8  CD 78 06            A:80 X:33 Y:C7 SR:A5 SP:FB CYC:7154
D6DB  20 BF F8            A:80 X:33 Y:C7 SR:27 SP:FB CYC:7158
F8BF  D0 05               A:80 X:33 Y:C7 SR:27 SP:F9 CYC:7164
F8C1  30 03               A:80 X:33 Y:C7 SR:27 SP:F9 CYC:7166
F8C3  90 01               A:80 X:33 Y:C7 SR:27 SP:F9 CYC:7168
F8C5  60                  A:80 X:33 Y:C7 SR:27 SP:F9 CYC:7170
D6DE  C8                  A:80 X:33 Y:C7 SR:27 SP:FB CYC:7176
D6DF  48                  A:80 X:33 Y:C8 SR:A5 SP:FB CYC:7178
D6E0  A9 81               A:80 X:33 Y:C8 SR:A5 SP:FA CYC:7181
D6E2  8D 78 06            A:81 X:33 Y:C8 SR:A5 SP:FA CYC:7183
D6E5  68                  A:81 X:33 Y:C8 SR:A5 SP:FA CYC:7187
D6E6  CD 78 06            A:80 X:33 Y:C8 SR:A5 SP:FB CYC:7191
D6E9  20 C9 F8            A:80 X:33 Y:C8 SR:A4 SP:FB CYC:7195
F8C9  B0 05               A:80 X:33 Y:C8 SR:A4 SP:F9 CYC:7201
F8CB  F0 03               A:80 X:33 Y:C8 SR:A4 SP:F9 CYC:7203
F8CD  10 01               A:80 X:33 Y:C8 SR:A4 SP:F9 CYC:7205
F8CF  60                  A:80 X:33 Y:C8 SR:A4 SP:F9 CYC:7207
D6EC  C8                  A:80 X:33 Y:C8 SR:A4 SP:FB CYC:7213
D6ED  48                  A:80 X:33 Y:C9 SR:A4 SP:FB CYC:7215
D6EE  A9 7F               A:80 X:33 Y:C9 SR:A4 SP:FA CYC:7218
D6F0  8D 78 06            A:7F X:33 Y:C9 SR:24 SP:FA CYC:7220
D6F3  68                  A:7F X:33 Y:C9 SR:24 SP:FA CYC:7224
D6F4  CD 78 06            A:80 X:33 Y:C9 SR:A4 SP:FB CYC:7228
D6F7  20 D3 F8            A:80 X:33 Y:C9 SR:25 SP:FB CYC:7232
F8D3  90 05               A:80 X:33 Y:C9 SR:25 SP:F9 CYC:7238
F8D5  F0 03               A:80 X:33 Y:C9 SR:25 SP:F9 CYC:7240
F8D7  30 01               A:80 X:33 Y:C9 SR:25 SP:F9 CYC:7242
F8D9  60                  A:80 X:33 Y:C9 SR:25 SP:F9 CYC:7244
D6FA  C8                  A:80 X:33 Y:C9 SR:25 SP:FB CYC:7250
D6FB  A9 40               A:80 X:33 Y:CA SR:A5 SP:FB CYC:7252
D6FD  8D 78 06            A:40 X:33 Y:CA SR:25 SP:FB CYC:7254
D700  20 31 F9            A:40 X:33 Y:CA SR:25 SP:FB CYC:7258
F931  24 01               A:40 X:33 Y:CA SR:25 SP:F9 CYC:7264
F933  A9 40               A:40 X:33 Y:CA SR:E5 SP:F9 CYC:7267
F935  38                  A:40 X:33 Y:CA SR:65 SP:F9 CYC:7269
F936  60                  A:40 X:33 Y:CA SR:65 SP:F9 CYC:7271
D703  ED 78 06            A:40 X:33 Y:CA SR:65 SP:FB CYC:7277
D706  20 37 F9            A:00 X:33 Y:CA SR:27 SP:FB CYC:7281
F937  30 0B               A:00 X:33 Y:CA SR:27 SP:F9 CYC:7287
F939  90 09               A:00 X:33 Y:CA SR:27 SP:F9 CYC:7289
F93B  D0 07               A:00 X:33 Y:CA SR:27 SP:F9 CYC:7291
F93D  70 05               A:00 X:33 Y:CA SR:27 SP:F9 CYC:7293
F93F  C9 00               A:00 X:33 Y:CA SR:27 SP:F9 CYC:7295
F941  D0 01               A:00 X:33 Y:CA SR:27 SP:F9 CYC:7297
F943  60                  A:00 X:33 Y:CA SR:27 SP:F9 CYC:7299
D709  C8                  A:00 X:33 Y:CA SR:27 SP:FB CYC:7305
D70A  A9 3F               A:00 X:33 Y:CB SR:A5 SP:FB CYC:7307
D70C  8D 78 06            A:3F X:33 Y:CB SR:25 SP:FB CYC:7309
D70F  20 47 F9            A:3F X:33 Y:CB SR:25 SP:FB CYC:7313
F947  B8                  A:3F X:33 Y:CB SR:25 SP:F9 CYC:7319
F948  38                  A:3F X:33 Y:CB SR:25 SP:F9 CYC:7321
F949  A9 40               A:3F X:33 Y:CB SR:25 SP:F9 CYC:7323
F94B  60                  A:40 X:33 Y:CB SR:25 SP:F9 CYC:7325
D712  ED 78 06            A:40 X:33 Y:CB SR:25 SP:FB CYC:7331
D715  20 4C F9            A:01 X:33 Y:CB SR:25 SP:FB CYC:7335
F94C  F0 0B               A:01 X:33 Y:CB SR:25 SP:F9 CYC:7341
F94E  30 09               A:01 X:33 Y:CB SR:25 SP:F9 CYC:7343
F950  90 07               A:01 X:33 Y:CB SR:25 SP:F9 CYC:7345
F952  70 05               A:01 X:33 Y:CB SR:25 SP:F9 CYC:7347
F954  C9 01               A:01 X:33 Y:CB SR:25 SP:F9 CYC:7349
F956  D0 01               A:01 X:33 Y:CB SR:27 SP:F9 CYC:7351
F958  60                  A:01 X:33 Y:CB SR:27 SP:F9 CYC:7353
D718  C8                  A:01 X:33 Y:CB SR:27 SP:FB CYC:7359
D719  A9 41               A:01 X:33 Y:CC SR:A5 SP:FB CYC:7361
D71B  8D 78 06            A:41 X:33 Y:CC SR:25 SP:FB CYC:7363
D71E  20 5C F9            A:41 X:33 Y:CC SR:25 SP:FB CYC:7367
F95C  A9 40               A:41 X:33 Y:CC SR:25 SP:F9 CYC:7373
F95E  38                  A:40 X:33 Y:CC SR:25 SP:F9 CYC:7375
F95F  24 01               A:40 X:33 Y:CC SR:25 SP:F9 CYC:7377
F961  60                  A:40 X:33 Y:CC SR:E5 SP:F9 CYC:7380
D721  ED 78 06            A:40 X:33 Y:CC SR:E5 SP:FB CYC:7386
D724  20 62 F9            A:FF X:33 Y:CC SR:A4 SP:FB CYC:7390
F962  B0 0B               A:FF X:33 Y:CC SR:A4 SP:F9 CYC:7396
F964  F0 09               A:FF X:33 Y:CC SR:A4 SP:F9 CYC:7398
F966  10 07               A:FF X:33 Y:CC SR:A4 SP:F9 CYC:7400
F968  70 05               A:FF X:33 Y:CC SR:A4 SP:F9 CYC:7402
F96A  C9 FF               A:FF X:33 Y:CC SR:A4 SP:F9 CYC:7404
F96C  D0 01               A:FF X:33 Y:CC SR:27 SP:F9 CYC:7406
F96E  60                  A:FF X:33 Y:CC SR:27 SP:F9 CYC:7408
D727  C8                  A:FF X:33 Y:CC SR:27 SP:FB CYC:7414
D728  A9 00               A:FF X:33 Y:CD SR:A5 SP:FB CYC:7416
D72A  8D 78 06            A:00 X:33 Y:CD SR:27 SP:FB CYC:7418
D72D  20 72 F9            A:00 X:33 Y:CD SR:27 SP:FB CYC:7422
F972  18                  A:00 X:33 Y:CD SR:27 SP:F9 CYC:7428
F973  A9 80               A:00 X:33 Y:CD SR:26 SP:F9 CYC:7430
F975  60                  A:80 X:33 Y:CD SR:A4 SP:F9 CYC:7432
D730  ED 78 06            A:80 X:33 Y:CD SR:A4 SP:FB CYC:7438
D733  20 76 F9            A:7F X:33 Y:CD SR:65 SP:FB CYC:7442
F976  90 05               A:7F X:33 Y:CD SR:65 SP:F9 CYC:7448
F978  C9 7F               A:7F X:33 Y:CD SR:65 SP:F9 CYC:7450
F97A  D0 01               A:7F X:33 Y:CD SR:67 SP:F9 CYC:7452
F97C  60                  A:7F X:33 Y:CD SR:67 SP:F9 CYC:7454
D736  C8                  A:7F X:33 Y:CD SR:67 SP:FB CYC:7460
D737  A9 7F               A:7F X:33 Y:CE SR:E5 SP:FB CYC:7462
D739  8D 78 06            A:7F X:33 Y:CE SR:65 SP:FB CYC:7464
D73C  20 80 F9            A:7F X:33 Y:CE SR:65 SP:FB CYC:7468
F980  38                  A:7F X:33 Y:CE SR:65 SP:F9 CYC:7474
F981  A9 81               A:7F X:33 Y:CE SR:65 SP:F9 CYC:7476
F983  60                  A:81 X:33 Y:CE SR:E5 SP:F9 CYC:7478
D73F  ED 78 06            A:81 X:33 Y:CE SR:E5 SP:FB CYC:7484
D742  20 84 F9            A:02 X:33 Y:CE SR:65 SP:FB CYC:7488
F984  50 07               A:02 X:33 Y:CE SR:65 SP:F9 CYC:7494
F986  90 05               A:02 X:33 Y:CE SR:65 SP:F9 CYC:7496
F988  C9 02               A:02 X:33 Y:CE SR:65 SP:F9 CYC:7498
F98A  D0 01               A:02 X:33 Y:CE SR:67 SP:F9 CYC:7500
F98C  60                  A:02 X:33 Y:CE SR:67 SP:F9 CYC:7502
D745  C8                  A:02 X:33 Y:CE SR:67 SP:FB CYC:7508
D746  A9 40               A:02 X:33 Y:CF SR:E5 SP:FB CYC:7510
D748  8D 78 06            A:40 X:33 Y:CF SR:65 SP:FB CYC:7512
D74B  20 89 F8            A:40 X:33 Y:CF SR:65 SP:FB CYC:7516
F889  24 01               A:40 X:33 Y:CF SR:65 SP:F9 CYC:7522
F88B  A9 40               A:40 X:33 Y:CF SR:E5 SP:F9 CYC:7525
F88D  60                  A:40 X:33 Y:CF SR:65 SP:F9 CYC:7527
D74E  AA                  A:40 X:33 Y:CF SR:65 SP:FB CYC:7533
D74F  EC 78 06            A:40 X:40 Y:CF SR:65 SP:FB CYC:7535
D752  20 8E F8            A:40 X:40 Y:CF SR:67 SP:FB CYC:7539
F88E  30 07               A:40 X:40 Y:CF SR:67 SP:F9 CYC:7545
F890  90 05               A:40 X:40 Y:CF SR:67 SP:F9 CYC:7547
F892  D0 03               A:40 X:40 Y:CF SR:67 SP:F9 CYC:7549
F894  50 01               A:40 X:40 Y:CF SR:67 SP:F9 CYC:7551
F896  60                  A:40 X:40 Y:CF SR:67 SP:F9 CYC:7553
D755  C8                  A:40 X:40 Y:CF SR:67 SP:FB CYC:7559
D756  A9 3F               A:40 X:40 Y:D0 SR:E5 SP:FB CYC:7561
D758  8D 78 06            A:3F X:40 Y:D0 SR:65 SP:FB CYC:7563
D75B  20 9A F8            A:3F X:40 Y:D0 SR:65 SP:FB CYC:7567
F89A  B8                  A:3F X:40 Y:D0 SR:65 SP:F9 CYC:7573
F89B  60                  A:3F X:40 Y:D0 SR:25 SP:F9 CYC:7575
D75E  EC 78 06            A:3F X:40 Y:D0 SR:25 SP:FB CYC:7581
D761  20 9C F8            A:3F X:40 Y:D0 SR:25 SP:FB CYC:7585
F89C  F0 07               A:3F X:40 Y:D0 SR:25 SP:F9 CYC:7591
F89E  30 05               A:3F X:40 Y:D0 SR:25 SP:F9 CYC:7593
F8A0  90 03               A:3F X:40 Y:D0 SR:25 SP:F9 CYC:7595
F8A2  70 01               A:3F X:40 Y:D0 SR:25 SP:F9 CYC:7597
F8A4  60                  A:3F X:40 Y:D0 SR:25 SP:F9 CYC:7599
D764  C8                  A:3F X:40 Y:D0 SR:25 SP:FB CYC:7605
D765  A9 41               A:3F X:40 Y:D1 SR:A5 SP:FB CYC:7607
D767  8D 78 06            A:41 X:40 Y:D1 SR:25 SP:FB CYC:7609
D76A  EC 78 06            A:41 X:40 Y:D1 SR:25 SP:FB CYC:7613
D76D  20 A8 F8            A:41 X:40 Y:D1 SR:A4 SP:FB CYC:7617
F8A8  F0 05               A:41 X:40 Y:D1 SR:A4 SP:F9 CYC:7623
F8AA  10 03               A:41 X:40 Y:D1 SR:A4 SP:F9 CYC:7625
F8AC  10 01               A:41 X:40 Y:D1 SR:A4 SP:F9 CYC:7627
F8AE  60                  A:41 X:40 Y:D1 SR:A4 SP:F9 CYC:7629
D770  C8                  A:41 X:40 Y:D1 SR:A4 SP:FB CYC:7635
D771  A9 00               A:41 X:40 Y:D2 SR:A4 SP:FB CYC:7637
D773  8D 78 06            A:00 X:40 Y:D2 SR:26 SP:FB CYC:7639
D776  20 B2 F8            A:00 X:40 Y:D2 SR:26 SP:FB CYC:7643
F8B2  A9 80               A:00 X:40 Y:D2 SR:26 SP:F9 CYC:7649
F8B4  60                  A:80 X:40 Y:D2 SR:A4 SP:F9 CYC:7651
D779  AA                  A:80 X:40 Y:D2 SR:A4 SP:FB CYC:7657
D77A  EC 78 06            A:80 X:80 Y:D2 SR:A4 SP:FB CYC:7659
D77D  20 B5 F8            A:80 X:80 Y:D2 SR:A5 SP:FB CYC:7663
F8B5  F0 05               A:80 X:80 Y:D2 SR:A5 SP:F9 CYC:7669
F8B7  10 03               A:80 X:80 Y:D2 SR:A5 SP:F9 CYC:7671
F8B9  90 01               A:80 X:80 Y:D2 SR:A5 SP:F9 CYC:7673
F8BB  60                  A:80 X:80 Y:D2 SR:A5 SP:F9 CYC:7675
D780  C8                  A:80 X:80 Y:D2 SR:A5 SP:FB CYC:7681
D781  A9 80               A:80 X:80 Y:D3 SR:A5 SP:FB CYC:7683
D783  8D 78 06            A:80 X:80 Y:D3 SR:A5 SP:FB CYC:7685
D786  EC 78 06            A:80 X:80 Y:D3 SR:A5 SP:FB CYC:7689
D789  20 BF F8            A:80 X:80 Y:D3 SR:27 SP:FB CYC:7693
F8BF  D0 05               A:80 X:80 Y:D3 SR:27 SP:F9 CYC:7699
F8C1  30 03               A:80 X:80 Y:D3 SR:27 SP:F9 CYC:7701
F8C3  90 01               A:80 X:80 Y:D3 SR:27 SP:F9 CYC:7703
F8C5  60                  A:80 X:80 Y:D3 SR:27 SP:F9 CYC:7705
D78C  C8                  A:80 X:80 Y:D3 SR:27 SP:FB CYC:7711
D78D  A9 81               A:80 X:80 Y:D4 SR:A5 SP:FB CYC:7713
D78F  8D 78 06            A:81 X:80 Y:D4 SR:A5 SP:FB CYC:7715
D792  EC 78 06            A:81 X:80 Y:D4 SR:A5 SP:FB CYC:7719
D795  20 C9 F8            A:81 X:80 Y:D4 SR:A4 SP:FB CYC:7723
F8C9  B0 05               A:81 X:80 Y:D4 SR:A4 SP:F9 CYC:7729
F8CB  F0 03               A:81 X:80 Y:D4 SR:A4 SP:F9 CYC:7731
F8CD  10 01               A:81 X:80 Y:D4 SR:A4 SP:F9 CYC:7733
F8CF  60                  A:81 X:80 Y:D4 SR:A4 SP:F9 CYC:7735
D798  C8                  A:81 X:80 Y:D4 SR:A4 SP:FB CYC:7741
D799  A9 7F               A:81 X:80 Y:D5 SR:A4 SP:FB CYC:7743
D79B  8D 78 06            A:7F X:80 Y:D5 SR:24 SP:FB CYC:7745
D79E  EC 78 06            A:7F X:80 Y:D5 SR:24 SP:FB CYC:7749
D7A1  20 D3 F8            A:7F X:80 Y:D5 SR:25 SP:FB CYC:7753
F8D3  90 05               A:7F X:80 Y:D5 SR:25 SP:F9 CYC:7759
F8D5  F0 03               A:7F X:80 Y:D5 SR:25 SP:F9 CYC:7761
F8D7  30 01               A:7F X:80 Y:D5 SR:25 SP:F9 CYC:7763
F8D9  60                  A:7F X:80 Y:D5 SR:25 SP:F9 CYC:7765
D7A4  C8                  A:7F X:80 Y:D5 SR:25 SP:FB CYC:7771
D7A5  98                  A:7F X:80 Y:D6 SR:A5 SP:FB CYC:7773
D7A6  AA                  A:D6 X:80 Y:D6 SR:A5 SP:FB CYC:7775
D7A7  A9 40               A:D6 X:D6 Y:D6 SR:A5 SP:FB CYC:7777
D7A9  8D 78 06            A:40 X:D6 Y:D6 SR:25 SP:FB CYC:7779
D7AC  20 DD F8            A:40 X:D6 Y:D6 SR:25 SP:FB CYC:7783
F8DD  24 01               A:40 X:D6 Y:D6 SR:25 SP:F9 CYC:7789
F8DF  A0 40               A:40 X:D6 Y:D6 SR:E5 SP:F9 CYC:7792
F8E1  60                  A:40 X:D6 Y:40 SR:65 SP:F9 CYC:7794
D7AF  CC 78 06            A:40 X:D6 Y:40 SR:65 SP:FB CYC:7800
D7B2  20 E2 F8            A:40 X:D6 Y:40 SR:67 SP:FB CYC:7804
F8E2  30 07               A:40 X:D6 Y:40 SR:67 SP:F9 CYC:7810
F8E4  90 05               A:40 X:D6 Y:40 SR:67 SP:F9 CYC:7812
F8E6  D0 03               A:40 X:D6 Y:40 SR:67 SP:F9 CYC:7814
F8E8  50 01               A:40 X:D6 Y:40 SR:67 SP:F9 CYC:7816
F8EA  60                  A:40 X:D6 Y:40 SR:67 SP:F9 CYC:7818
D7B5  E8                  A:40 X:D6 Y:40 SR:67 SP:FB CYC:7824
D7B6  A9 3F               A:40 X:D7 Y:40 SR:E5 SP:FB CYC:7826
D7B8  8D 78 06            A:3F X:D7 Y:40 SR:65 SP:FB CYC:7828
D7BB  20 EE F8            A:3F X:D7 Y:40 SR:65 SP:FB CYC:7832
F8EE  B8                  A:3F X:D7 Y:40 SR:65 SP:F9 CYC:7838
F8EF  60                  A:3F X:D7 Y:40 SR:25 SP:F9 CYC:7840
D7BE  CC 78 06            A:3F X:D7 Y:40 SR:25 SP:FB CYC:7846
D7C1  20 F0 F8            A:3F X:D7 Y:40 SR:25 SP:FB CYC:7850
F8F0  F0 07               A:3F X:D7 Y:40 SR:25 SP:F9 CYC:7856
F8F2  30 05               A:3F X:D7 Y:40 SR:25 SP:F9 CYC:7858
F8F4  90 03               A:3F X:D7 Y:40 SR:25 SP:F9 CYC:7860
F8F6  70 01               A:3F X:D7 Y:40 SR:25 SP:F9 CYC:7862
F8F8  60                  A:3F X:D7 Y:40 SR:25 SP:F9 CYC:7864
D7C4  E8                  A:3F X:D7 Y:40 SR:25 SP:FB CYC:7870
D7C5  A9 41               A:3F X:D8 Y:40 SR:A5 SP:FB CYC:7872
D7C7  8D 78 06            A:41 X:D8 Y:40 SR:25 SP:FB CYC:7874
D7CA  CC 78 06            A:41 X:D8 Y:40 SR:25 SP:FB CYC:7878
D7CD  20 FC F8            A:41 X:D8 Y:40 SR:A4 SP:FB CYC:7882
F8FC  F0 05               A:41 X:D8 Y:40 SR:A4 SP:F9 CYC:7888
F8FE  10 03               A:41 X:D8 Y:40 SR:A4 SP:F9 CYC:7890
F900  10 01               A:41 X:D8 Y:40 SR:A4 SP:F9 CYC:7892
F902  60                  A:41 X:D8 Y:40 SR:A4 SP:F9 CYC:7894
D7D0  E8                  A:41 X:D8 Y:40 SR:A4 SP:FB CYC:7900
D7D1  A9 00               A:41 X:D9 Y:40 SR:A4 SP:FB CYC:7902
D7D3  8D 78 06            A:00 X:D9 Y:40 SR:26 SP:FB CYC:7904
D7D6  20 06 F9            A:00 X:D9 Y:40 SR:26 SP:FB CYC:7908
F906  A0 80               A:00 X:D9 Y:40 SR:26 SP:F9 CYC:7914
F908  60                  A:00 X:D9 Y:80 SR:A4 SP:F9 CYC:7916
D7D9  CC 78 06            A:00 X:D9 Y:80 SR:A4 SP:FB CYC:7922
D7DC  20 09 F9            A:00 X:D9 Y:80 SR:A5 SP:FB CYC:7926
F909  F0 05               A:00 X:D9 Y:80 SR:A5 SP:F9 CYC:7932
F90B  10 03               A:00 X:D9 Y:80 SR:A5 SP:F9 CYC:7934
F90D  90 01               A:00 X:D9 Y:80 SR:A5 SP:F9 CYC:7936
F90F  60                  A:00 X:D9 Y:80 SR:A5 SP:F9 CYC:7938
D7DF  E8                  A:00 X:D9 Y:80 SR:A5 SP:FB CYC:7944
D7E0  A9 80               A:00 X:DA Y:80 SR:A5 SP:FB CYC:7946
D7E2  8D 78 06            A:80 X:DA Y:80 SR:A5 SP:FB CYC:7948
D7E5  CC 78 06            A:80 X:DA Y:80 SR:A5 SP:FB CYC:7952
D7E8  20 13 F9            A:80 X:DA Y:80 SR:27 SP:FB CYC:7956
F913  D0 05               A:80 X:DA Y:80 SR:27 SP:F9 CYC:7962
F915  30 03               A:80 X:DA Y:80 SR:27 SP:F9 CYC:7964
F917  90 01               A:80 X:DA Y:80 SR:27 SP:F9 CYC:7966
F919  60                  A:80 X:DA Y:80 SR:27 SP:F9 CYC:7968
D7EB  E8                  A:80 X:DA Y:80 SR:27 SP:FB CYC:7974
D7EC  A9 81               A:80 X:DB Y:80 SR:A5 SP:FB CYC:7976
D7EE  8D 78 06            A:81 X:DB Y:80 SR:A5 SP:FB CYC:7978
D7F1  CC 78 06            A:81 X:DB Y:80 SR:A5 SP:FB CYC:7982
D7F4  20 1D F9            A:81 X:DB Y:80 SR:A4 SP:FB CYC:7986
F91D  B0 05               A:81 X:DB Y:80 SR:A4 SP:F9 CYC:7992
F91F  F0 03               A:81 X:DB Y:80 SR:A4 SP:F9 CYC:7994
F921  10 01               A:81 X:DB Y:80 SR:A4 SP:F9 CYC:7996
F923  60                  A:81 X:DB Y:80 SR:A4 SP:F9 CYC:7998
D7F7  E8                  A:81 X:DB Y:80 SR:A4 SP:FB CYC:8004
D7F8  A9 7F               A:81 X:DC Y:80 SR:A4 SP:FB CYC:8006
D7FA  8D 78 06            A:7F X:DC Y:80 SR:24 SP:FB CYC:8008
D7FD  CC 78 06            A:7F X:DC Y:80 SR:24 SP:FB CYC:8012
D800  20 27 F9            A:7F X:DC Y:80 SR:25 SP:FB CYC:8016
F927  90 05               A:7F X:DC Y:80 SR:25 SP:F9 CYC:8022
F929  F0 03               A:7F X:DC Y:80 SR:25 SP:F9 CYC:8024
F92B  30 01               A:7F X:DC Y:80 SR:25 SP:F9 CYC:8026
F92D  60                  A:7F X:DC Y:80 SR:25 SP:F9 CYC:8028
D803  E8                  A:7F X:DC Y:80 SR:25 SP:FB CYC:8034
D804  8A                  A:7F X:DD Y:80 SR:A5 SP:FB CYC:8036
D805  A8                  A:DD X:DD Y:80 SR:A5 SP:FB CYC:8038
D806  20 90 F9            A:DD X:DD Y:DD SR:A5 SP:FB CYC:8040
F990  A2 55               A:DD X:DD Y:DD SR:A5 SP:F9 CYC:8046
F992  A9 FF               A:DD X:55 Y:DD SR:25 SP:F9 CYC:8048
F994  85 01               A:FF X:55 Y:DD SR:A5 SP:F9 CYC:8050
F996  EA                  A:FF X:55 Y:DD SR:A5 SP:F9 CYC:8053
F997  24 01               A:FF X:55 Y:DD SR:A5 SP:F9 CYC:8055
F999  38                  A:FF X:55 Y:DD SR:E5 SP:F9 CYC:8058
F99A  A9 01               A:FF X:55 Y:DD SR:E5 SP:F9 CYC:8060
F99C  60                  A:01 X:55 Y:DD SR:65 SP:F9 CYC:8062
D809  8D 78 06            A:01 X:55 Y:DD SR:65 SP:FB CYC:8068
D80C  4E 78 06            A:01 X:55 Y:DD SR:65 SP:FB CYC:8072
D80F  AD 78 06            A:01 X:55 Y:DD SR:65 SP:FB CYC:8078
D812  20 9D F9            A:00 X:55 Y:DD SR:67 SP:FB CYC:8082
